id,beginn,lon,lat,dauer_h,sri_max
T5_Eta_038729,2024-08-01T12:50:00,10.1955,49.3054,1,4
T5_Eta_038730,2024-08-01T12:50:00,12.9206,50.5689,1,3
T5_Eta_038731,2024-08-01T12:50:00,11.0661,50.6697,1,5
T5_Eta_038732,2024-08-01T11:50:00,9.6766,49.1864,2,7
T5_Eta_038733,2024-08-01T13:50:00,12.4384,49.0091,1,7
T5_Eta_038734,2024-08-01T13:50:00,12.3504,49.0453,1,9
T5_Eta_038735,2024-08-01T13:50:00,11.7781,49.5082,1,3
T5_Eta_038736,2024-08-01T13:50:00,12.0911,49.4928,1,6
T5_Eta_038737,2024-08-01T13:50:00,10.7204,50.9213,1,3
T5_Eta_038738,2024-08-01T11:50:00,9.8306,49.5005,3,3
T5_Eta_038739,2024-08-01T14:50:00,12.9364,48.7737,1,6
T5_Eta_038740,2024-08-01T14:50:00,12.5142,49.1763,1,7
T5_Eta_038741,2024-08-01T14:50:00,12.5582,49.2514,1,7
T5_Eta_038742,2024-08-01T14:50:00,11.5942,50.0986,1,4
T5_Eta_038743,2024-08-01T14:50:00,11.1854,50.1901,1,7
T5_Eta_038744,2024-08-01T14:50:00,8.2426,51.0357,1,9
T5_Eta_038745,2024-08-01T14:50:00,10.6551,51.0674,1,3
T5_Eta_038746,2024-08-01T13:50:00,11.1934,49.6199,2,6
T5_Eta_038747,2024-08-01T13:50:00,11.2611,50.0698,2,9
T5_Eta_038748,2024-08-01T13:50:00,11.7200,50.2326,2,4
T5_Eta_038749,2024-08-01T13:50:00,11.8290,50.5464,2,4
T5_Eta_038750,2024-08-01T13:50:00,8.1674,50.9056,2,7
T5_Eta_038751,2024-08-01T13:50:00,7.1055,51.1010,2,4
T5_Eta_038752,2024-08-01T12:50:00,11.2911,49.4148,3,4
T5_Eta_038753,2024-08-01T12:50:00,10.9414,49.5041,3,2
T5_Eta_038754,2024-08-01T11:50:00,10.4562,49.3722,4,10
T5_Eta_038755,2024-08-01T15:50:00,12.6634,49.4519,1,6
T5_Eta_038756,2024-08-01T15:50:00,11.6065,50.3798,1,7
T5_Eta_038757,2024-08-01T15:50:00,11.4322,50.3742,1,10
T5_Eta_038758,2024-08-01T15:50:00,9.6051,51.0603,1,6
T5_Eta_038759,2024-08-01T14:50:00,8.4258,51.2105,2,3
T5_Eta_038760,2024-08-01T12:50:00,7.3693,51.4182,4,3
T5_Eta_038761,2024-08-01T16:50:00,6.8106,49.6554,1,5
T5_Eta_038762,2024-08-01T13:50:00,12.1443,50.4198,4,6
T5_Eta_038763,2024-08-01T13:50:00,12.3129,50.3302,4,3
T5_Eta_038764,2024-08-01T11:50:00,8.2744,51.2250,6,3
T5_Eta_038765,2024-08-01T12:50:00,7.7943,51.2318,6,7
T5_Eta_038766,2024-08-01T12:50:00,7.5546,51.3288,6,6
T5_Eta_038767,2024-08-01T06:50:00,7.2232,49.5843,12,4
T5_Eta_038768,2024-08-01T13:50:00,8.8420,51.8959,6,4
T5_Eta_038769,2024-08-01T10:50:00,8.4643,51.2713,9,7
T5_Eta_038770,2024-08-01T19:50:00,8.6605,50.7944,1,6
T5_Eta_038771,2024-08-01T16:50:00,8.1154,51.6429,4,5
T5_Eta_038772,2024-08-01T19:50:00,10.0550,51.0440,2,2
T5_Eta_038773,2024-08-01T17:50:00,8.6709,51.6182,4,6
T5_Eta_038774,2024-08-01T12:50:00,8.4655,51.5634,9,6
T5_Eta_038775,2024-08-01T12:50:00,8.5824,51.7545,9,2
T5_Eta_038776,2024-08-01T20:50:00,9.3332,51.0159,2,4
T5_Eta_038777,2024-08-01T19:50:00,10.0415,51.1297,3,4
T5_Eta_038778,2024-08-01T18:50:00,9.7351,51.9286,4,3
T5_Eta_038779,2024-08-01T19:50:00,10.0005,51.2927,4,3
T5_Eta_038780,2024-08-01T17:50:00,9.4330,51.6002,6,10
T5_Eta_038781,2024-08-01T14:50:00,8.7005,51.9458,9,7
T5_Eta_038782,2024-08-01T11:50:00,10.5366,51.3512,12,3
T5_Eta_038783,2024-08-01T22:50:00,11.5700,51.7176,2,2
T5_Eta_038784,2024-08-01T15:50:00,10.1948,51.6963,9,4
T5_Eta_038785,2024-08-01T20:50:00,10.9046,51.7696,6,2
T5_Eta_038786,2024-08-01T16:50:00,10.8150,51.5038,12,8
T5_Eta_038787,2024-08-02T04:50:00,14.7969,51.0980,1,3
T5_Eta_038788,2024-08-02T02:50:00,10.6452,51.2733,3,7
T5_Eta_038789,2024-08-01T23:50:00,13.5351,51.7668,6,5
T5_Eta_038790,2024-08-01T20:50:00,10.3982,51.2661,9,6
T5_Eta_038791,2024-08-02T02:50:00,10.8741,51.0998,4,7
T5_Eta_038792,2024-08-01T12:50:00,11.1948,51.3021,18,3
T5_Eta_038793,2024-08-01T13:50:00,10.0694,51.4301,18,3
T5_Eta_038794,2024-08-01T20:50:00,11.6550,51.1576,12,5
T5_Eta_038795,2024-08-01T21:50:00,12.6551,51.5465,12,3
T5_Eta_038796,2024-08-02T09:50:00,9.6008,47.7952,1,6
T5_Eta_038797,2024-08-01T22:50:00,15.1413,51.3031,12,6
T5_Eta_038798,2024-08-01T22:50:00,14.0391,51.2981,12,3
T5_Eta_038799,2024-08-01T23:50:00,13.2962,51.5947,12,4
T5_Eta_038800,2024-08-02T11:50:00,7.7236,48.2703,1,5
T5_Eta_038801,2024-08-02T09:50:00,9.1008,47.8081,3,7
T5_Eta_038802,2024-08-02T08:50:00,9.7126,47.8795,4,4
T5_Eta_038803,2024-08-01T18:50:00,13.1596,51.4617,18,3
T5_Eta_038804,2024-08-02T11:50:00,10.1516,48.1151,2,6
T5_Eta_038805,2024-08-02T12:50:00,9.4474,48.0378,2,3
T5_Eta_038806,2024-08-01T20:50:00,14.5541,51.1277,18,4
T5_Eta_038807,2024-08-02T14:50:00,9.4867,47.9205,1,5
T5_Eta_038808,2024-08-02T15:50:00,9.0963,48.0012,1,4
T5_Eta_038809,2024-08-02T15:50:00,9.1770,48.3386,1,5
T5_Eta_038810,2024-08-02T15:50:00,7.1525,49.3103,1,7
T5_Eta_038811,2024-08-02T14:50:00,7.2114,49.2189,2,6
T5_Eta_038812,2024-08-02T16:50:00,9.0269,48.2612,1,7
T5_Eta_038813,2024-08-02T16:50:00,8.1463,49.2097,1,5
T5_Eta_038814,2024-08-02T16:50:00,8.0283,49.2326,1,7
T5_Eta_038815,2024-08-02T15:50:00,8.6822,48.3577,2,6
T5_Eta_038816,2024-08-02T15:50:00,7.6841,49.1310,2,8
T5_Eta_038817,2024-08-02T15:50:00,8.1138,49.0820,3,7
T5_Eta_038818,2024-08-02T10:50:00,7.0950,49.0456,9,7
T5_Eta_038819,2024-08-03T03:50:00,11.8803,47.9181,3,2
T5_Eta_038820,2024-08-03T10:50:00,12.0762,48.9930,1,6
T5_Eta_038821,2024-08-03T10:50:00,12.0666,49.0525,1,5
T5_Eta_038822,2024-08-03T10:50:00,12.0927,49.2891,1,10
T5_Eta_038823,2024-08-03T10:50:00,11.2359,50.5052,1,6
T5_Eta_038824,2024-08-03T12:50:00,8.0470,52.1327,1,6
T5_Eta_038825,2024-08-03T12:50:00,8.2985,52.1635,1,4
T5_Eta_038826,2024-08-03T11:50:00,9.8951,49.8233,2,8
T5_Eta_038827,2024-08-03T11:50:00,7.8230,50.0862,2,3
T5_Eta_038828,2024-08-03T14:50:00,9.8677,50.1042,1,8
T5_Eta_038829,2024-08-03T14:50:00,9.2830,53.5624,1,3
T5_Eta_038830,2024-08-03T15:50:00,7.8267,50.2484,1,6
T5_Eta_038831,2024-08-03T15:50:00,8.5980,51.3593,1,8
T5_Eta_038832,2024-08-03T14:50:00,9.9739,50.1980,2,6
T5_Eta_038833,2024-08-03T14:50:00,8.0555,50.2110,2,5
T5_Eta_038834,2024-08-03T16:50:00,7.8542,50.4625,1,6
T5_Eta_038835,2024-08-03T16:50:00,7.9891,50.4485,1,4
T5_Eta_038836,2024-08-03T16:50:00,8.8019,51.4309,1,7
T5_Eta_038837,2024-08-03T15:50:00,8.5908,49.8037,2,4
T5_Eta_038838,2024-08-03T15:50:00,7.6977,50.3903,2,4
T5_Eta_038839,2024-08-03T15:50:00,10.4834,50.4697,2,2
T5_Eta_038840,2024-08-03T15:50:00,8.8927,51.6125,2,6
T5_Eta_038841,2024-08-03T14:50:00,11.8112,48.8467,3,7
T5_Eta_038842,2024-08-03T08:50:00,7.3780,50.3644,9,6
T5_Eta_038843,2024-08-03T16:50:00,11.9608,48.7589,2,2
T5_Eta_038844,2024-08-03T16:50:00,9.0994,51.1082,2,9
T5_Eta_038845,2024-08-03T16:50:00,9.8357,51.3183,2,5
T5_Eta_038846,2024-08-03T16:50:00,9.4506,51.3597,2,7
T5_Eta_038847,2024-08-03T16:50:00,9.6148,51.4293,2,7
T5_Eta_038848,2024-08-03T18:50:00,9.0428,50.6710,1,6
T5_Eta_038849,2024-08-03T18:50:00,9.3896,50.9050,1,6
T5_Eta_038850,2024-08-03T16:50:00,9.8560,49.7128,3,6
T5_Eta_038851,2024-08-03T16:50:00,10.0142,51.2498,3,5
T5_Eta_038852,2024-08-03T15:50:00,7.1644,52.4385,4,7
T5_Eta_038853,2024-08-03T19:50:00,11.7102,49.1703,1,3
T5_Eta_038854,2024-08-03T19:50:00,11.1593,51.0538,1,3
T5_Eta_038855,2024-08-03T19:50:00,11.4070,51.1103,1,3
T5_Eta_038856,2024-08-03T20:50:00,12.2796,49.1573,1,3
T5_Eta_038857,2024-08-03T20:50:00,12.1018,49.2211,1,5
T5_Eta_038858,2024-08-03T18:50:00,9.4459,50.7769,3,7
T5_Eta_038859,2024-08-03T09:50:00,7.4810,52.3783,12,5
T5_Eta_038860,2024-08-03T09:50:00,7.5000,52.5086,12,6
T5_Eta_038861,2024-08-03T22:50:00,11.5569,50.1589,2,8
T5_Eta_038862,2024-08-03T22:50:00,11.9502,50.0489,3,3
T5_Eta_038863,2024-08-04T01:50:00,12.3465,49.6053,1,5
T5_Eta_038864,2024-08-04T14:50:00,13.5920,50.9560,1,4
T5_Eta_038865,2024-08-07T10:50:00,9.5086,49.1517,1,6
T5_Eta_038866,2024-08-07T11:50:00,12.3489,47.7889,1,6
T5_Eta_038867,2024-08-07T11:50:00,11.1004,48.6981,1,3
T5_Eta_038868,2024-08-07T11:50:00,11.2062,48.8065,1,6
T5_Eta_038869,2024-08-07T11:50:00,7.7026,49.8873,1,5
T5_Eta_038870,2024-08-07T11:50:00,9.1993,51.5297,1,5
T5_Eta_038871,2024-08-07T11:50:00,7.9720,52.7017,1,3
T5_Eta_038872,2024-08-07T11:50:00,9.2708,54.8194,1,6
T5_Eta_038873,2024-08-07T12:50:00,12.9857,47.6178,1,3
T5_Eta_038874,2024-08-07T12:50:00,12.7601,47.9447,1,5
T5_Eta_038875,2024-08-07T12:50:00,9.5394,49.8052,1,8
T5_Eta_038876,2024-08-07T12:50:00,8.5786,52.8947,1,3
T5_Eta_038877,2024-08-07T12:50:00,9.0101,53.3774,1,3
T5_Eta_038878,2024-08-07T11:50:00,8.6894,49.6267,2,7
T5_Eta_038879,2024-08-07T11:50:00,8.2192,52.6201,2,6
T5_Eta_038880,2024-08-07T13:50:00,11.3015,49.3383,1,8
T5_Eta_038881,2024-08-07T13:50:00,10.0859,52.5504,1,6
T5_Eta_038882,2024-08-07T13:50:00,10.0006,53.2088,1,5
T5_Eta_038883,2024-08-07T13:50:00,9.1988,53.4053,1,5
T5_Eta_038884,2024-08-07T13:50:00,9.2698,53.4928,1,3
T5_Eta_038885,2024-08-07T12:50:00,9.8030,49.7807,2,5
T5_Eta_038886,2024-08-07T12:50:00,8.8488,52.9763,2,8
T5_Eta_038887,2024-08-07T12:50:00,9.0438,53.2128,2,4
T5_Eta_038888,2024-08-07T14:50:00,11.1105,49.4767,1,7
T5_Eta_038889,2024-08-07T14:50:00,10.9798,51.9755,1,5
T5_Eta_038890,2024-08-07T14:50:00,10.2719,52.6971,1,5
T5_Eta_038891,2024-08-07T14:50:00,9.9860,53.3999,1,3
T5_Eta_038892,2024-08-07T14:50:00,10.1762,53.5389,1,10
T5_Eta_038893,2024-08-07T13:50:00,8.8474,49.6035,2,7
T5_Eta_038894,2024-08-07T15:50:00,11.3522,49.6601,1,7
T5_Eta_038895,2024-08-07T15:50:00,10.5812,54.1209,1,5
T5_Eta_038896,2024-08-07T14:50:00,11.2316,49.5854,2,7
T5_Eta_038897,2024-08-07T14:50:00,11.0514,53.4463,2,3
T5_Eta_038898,2024-08-07T12:50:00,10.6864,53.4409,4,8
T5_Eta_038899,2024-08-07T16:50:00,10.5305,49.1007,1,4
T5_Eta_038900,2024-08-07T16:50:00,10.6346,49.1423,1,6
T5_Eta_038901,2024-08-07T16:50:00,12.1200,53.0204,1,4
T5_Eta_038902,2024-08-07T16:50:00,12.0959,53.0991,1,9
T5_Eta_038903,2024-08-07T16:50:00,11.6045,53.0999,1,6
T5_Eta_038904,2024-08-07T16:50:00,11.8275,53.2174,1,5
T5_Eta_038905,2024-08-07T16:50:00,11.8607,53.2950,1,3
T5_Eta_038906,2024-08-07T16:50:00,11.7225,53.4366,1,4
T5_Eta_038907,2024-08-07T15:50:00,9.0085,49.4611,2,3
T5_Eta_038908,2024-08-07T15:50:00,8.9558,49.4775,2,3
T5_Eta_038909,2024-08-07T15:50:00,9.5291,49.5843,2,8
T5_Eta_038910,2024-08-07T17:50:00,10.5150,48.9147,1,7
T5_Eta_038911,2024-08-07T16:50:00,9.2708,49.3958,2,7
T5_Eta_038912,2024-08-07T14:50:00,10.6013,54.4090,4,8
T5_Eta_038913,2024-08-07T20:50:00,13.9206,52.6074,3,3
T5_Eta_038914,2024-08-08T14:50:00,12.2385,48.2544,1,4
T5_Eta_038915,2024-08-12T11:50:00,8.2857,47.8712,1,7
T5_Eta_038916,2024-08-12T13:50:00,10.9635,47.3466,2,8
T5_Eta_038917,2024-08-12T18:50:00,8.2498,47.5601,1,10
T5_Eta_038918,2024-08-12T18:50:00,12.6738,47.7877,1,7
T5_Eta_038919,2024-08-12T19:50:00,12.5705,47.9254,1,3
T5_Eta_038920,2024-08-12T19:50:00,12.5728,47.9589,1,4
T5_Eta_038921,2024-08-12T20:50:00,9.6126,47.8624,1,10
T5_Eta_038922,2024-08-12T20:50:00,13.1136,48.2778,1,7
T5_Eta_038923,2024-08-12T19:50:00,9.1277,47.7245,2,8
T5_Eta_038924,2024-08-12T21:50:00,7.7690,47.9265,1,8
T5_Eta_038925,2024-08-12T20:50:00,7.6251,48.0235,2,5
T5_Eta_038926,2024-08-13T06:50:00,8.3978,48.1845,3,8
T5_Eta_038927,2024-08-13T11:50:00,8.4336,50.4061,1,10
T5_Eta_038928,2024-08-13T11:50:00,8.4949,51.1945,1,4
T5_Eta_038929,2024-08-13T10:50:00,7.9418,50.3364,2,7
T5_Eta_038930,2024-08-13T12:50:00,9.5237,48.9826,1,6
T5_Eta_038931,2024-08-13T12:50:00,9.8067,49.0767,1,10
T5_Eta_038932,2024-08-13T12:50:00,13.1924,49.0695,1,8
T5_Eta_038933,2024-08-13T12:50:00,13.1070,49.1319,1,7
T5_Eta_038934,2024-08-13T12:50:00,10.0786,49.3564,1,6
T5_Eta_038935,2024-08-13T12:50:00,8.8325,49.6627,1,7
T5_Eta_038936,2024-08-13T12:50:00,7.5076,49.8395,1,7
T5_Eta_038937,2024-08-13T12:50:00,8.1948,50.3589,1,7
T5_Eta_038938,2024-08-13T12:50:00,12.7523,50.4801,1,8
T5_Eta_038939,2024-08-13T12:50:00,8.5644,51.1699,1,6
T5_Eta_038940,2024-08-13T13:50:00,11.3139,47.4841,1,10
T5_Eta_038941,2024-08-13T13:50:00,10.9187,47.5396,1,6
T5_Eta_038942,2024-08-13T13:50:00,9.6131,49.0592,1,6
T5_Eta_038943,2024-08-13T13:50:00,10.6776,49.3708,1,10
T5_Eta_038944,2024-08-13T13:50:00,12.4271,50.4382,1,5
T5_Eta_038945,2024-08-13T13:50:00,7.3385,50.7224,1,6
T5_Eta_038946,2024-08-13T13:50:00,7.2020,50.9153,1,5
T5_Eta_038947,2024-08-13T13:50:00,8.0204,51.3572,1,9
T5_Eta_038948,2024-08-13T12:50:00,11.0029,47.4382,2,6
T5_Eta_038949,2024-08-13T12:50:00,9.3540,49.1084,2,6
T5_Eta_038950,2024-08-13T12:50:00,9.9484,49.3819,2,3
T5_Eta_038951,2024-08-13T12:50:00,7.5047,50.0779,2,8
T5_Eta_038952,2024-08-13T12:50:00,12.6298,50.4582,2,8
T5_Eta_038953,2024-08-13T12:50:00,6.9829,50.7712,2,6
T5_Eta_038954,2024-08-13T12:50:00,8.2657,51.1218,2,9
T5_Eta_038955,2024-08-13T11:50:00,7.4161,50.0157,3,4
T5_Eta_038956,2024-08-13T14:50:00,8.6737,48.9653,1,5
T5_Eta_038957,2024-08-13T14:50:00,7.3603,49.8693,1,10
T5_Eta_038958,2024-08-13T14:50:00,12.1665,49.8906,1,7
T5_Eta_038959,2024-08-13T14:50:00,6.8001,50.2346,1,5
T5_Eta_038960,2024-08-13T14:50:00,12.0713,50.5497,1,8
T5_Eta_038961,2024-08-13T14:50:00,6.7962,50.5850,1,5
T5_Eta_038962,2024-08-13T14:50:00,6.1812,50.7923,1,6
T5_Eta_038963,2024-08-13T14:50:00,7.7928,51.0344,1,9
T5_Eta_038964,2024-08-13T14:50:00,7.7094,51.4875,1,10
T5_Eta_038965,2024-08-13T14:50:00,7.4678,51.5844,1,9
T5_Eta_038966,2024-08-13T13:50:00,11.4263,47.5075,2,6
T5_Eta_038967,2024-08-13T13:50:00,10.7969,47.6498,2,6
T5_Eta_038968,2024-08-13T13:50:00,10.4821,49.3551,2,7
T5_Eta_038969,2024-08-13T13:50:00,8.5882,49.8717,2,8
T5_Eta_038970,2024-08-13T13:50:00,6.8990,50.1698,2,6
T5_Eta_038971,2024-08-13T13:50:00,8.2583,50.9931,2,8
T5_Eta_038972,2024-08-13T12:50:00,11.0425,47.5298,3,6
T5_Eta_038973,2024-08-13T12:50:00,7.4335,49.9566,3,5
T5_Eta_038974,2024-08-13T12:50:00,7.0204,50.6440,3,8
T5_Eta_038975,2024-08-13T11:50:00,7.2699,50.0199,4,9
T5_Eta_038976,2024-08-13T15:50:00,12.4402,47.6520,1,8
T5_Eta_038977,2024-08-13T15:50:00,12.1404,47.6350,1,5
T5_Eta_038978,2024-08-13T15:50:00,11.1565,48.0234,1,3
T5_Eta_038979,2024-08-13T15:50:00,11.4111,48.1121,1,8
T5_Eta_038980,2024-08-13T15:50:00,8.9301,49.0112,1,9
T5_Eta_038981,2024-08-13T15:50:00,11.4699,50.3139,1,8
T5_Eta_038982,2024-08-13T15:50:00,9.0065,50.5167,1,10
T5_Eta_038983,2024-08-13T15:50:00,6.3641,50.4573,1,5
T5_Eta_038984,2024-08-13T15:50:00,9.2705,50.7500,1,7
T5_Eta_038985,2024-08-13T15:50:00,6.4277,51.1800,1,3
T5_Eta_038986,2024-08-13T15:50:00,7.1396,51.7039,1,8
T5_Eta_038987,2024-08-13T14:50:00,9.0560,49.6484,2,6
T5_Eta_038988,2024-08-13T14:50:00,8.7400,50.4536,2,10
T5_Eta_038989,2024-08-13T13:50:00,7.8152,50.8893,3,10
T5_Eta_038990,2024-08-13T16:50:00,13.4783,48.8044,1,10
T5_Eta_038991,2024-08-13T16:50:00,8.2300,49.0844,1,9
T5_Eta_038992,2024-08-13T16:50:00,6.5470,51.3651,1,6
T5_Eta_038993,2024-08-13T16:50:00,6.4157,51.4375,1,3
T5_Eta_038994,2024-08-13T16:50:00,6.8684,51.6262,1,4
T5_Eta_038995,2024-08-13T16:50:00,7.1054,51.9529,1,6
T5_Eta_038996,2024-08-13T16:50:00,7.1396,52.0488,1,3
T5_Eta_038997,2024-08-13T15:50:00,10.0778,48.9923,2,9
T5_Eta_038998,2024-08-13T15:50:00,11.0587,49.0367,2,10
T5_Eta_038999,2024-08-13T15:50:00,11.1642,49.9434,2,8
T5_Eta_039000,2024-08-13T15:50:00,8.7207,50.2400,2,9
T5_Eta_039001,2024-08-13T15:50:00,8.9194,50.2853,2,10
T5_Eta_039002,2024-08-13T15:50:00,6.7589,51.4589,2,9
T5_Eta_039003,2024-08-13T14:50:00,9.2867,50.6134,3,9
T5_Eta_039004,2024-08-13T14:50:00,7.9992,51.2451,3,8
T5_Eta_039005,2024-08-13T17:50:00,12.7070,48.0810,1,3
T5_Eta_039006,2024-08-13T17:50:00,10.7919,48.6255,1,5
T5_Eta_039007,2024-08-13T17:50:00,10.7157,48.6430,1,3
T5_Eta_039008,2024-08-13T17:50:00,9.1142,48.8610,1,7
T5_Eta_039009,2024-08-13T17:50:00,13.2430,48.9066,1,6
T5_Eta_039010,2024-08-13T17:50:00,13.2845,48.9390,1,7
T5_Eta_039011,2024-08-13T17:50:00,7.0458,52.3310,1,7
T5_Eta_039012,2024-08-13T17:50:00,7.2871,52.3210,1,3
T5_Eta_039013,2024-08-13T17:50:00,7.2945,52.4077,1,5
T5_Eta_039014,2024-08-13T17:50:00,7.2069,52.4398,1,3
T5_Eta_039015,2024-08-13T17:50:00,7.3910,52.4450,1,3
T5_Eta_039016,2024-08-13T16:50:00,11.7012,48.4015,2,8
T5_Eta_039017,2024-08-13T16:50:00,8.2590,49.0173,2,8
T5_Eta_039018,2024-08-13T16:50:00,10.2203,49.1105,2,6
T5_Eta_039019,2024-08-13T16:50:00,6.1544,51.5561,2,3
T5_Eta_039020,2024-08-13T14:50:00,6.2827,50.7280,4,8
T5_Eta_039021,2024-08-13T18:50:00,12.9344,48.7484,1,8
T5_Eta_039022,2024-08-13T18:50:00,11.5305,48.8943,1,3
T5_Eta_039023,2024-08-13T18:50:00,7.6702,49.5633,1,7
T5_Eta_039024,2024-08-13T18:50:00,6.6140,49.7928,1,10
T5_Eta_039025,2024-08-13T17:50:00,13.2193,48.7806,2,7
T5_Eta_039026,2024-08-13T16:50:00,10.4145,49.1352,3,6
T5_Eta_039027,2024-08-13T16:50:00,6.4564,51.7233,3,2
T5_Eta_039028,2024-08-13T16:50:00,7.2120,52.1978,3,6
T5_Eta_039029,2024-08-13T15:50:00,8.6827,49.0755,4,10
T5_Eta_039030,2024-08-13T15:50:00,8.5159,49.0474,4,4
T5_Eta_039031,2024-08-13T19:50:00,11.4850,48.7177,1,8
T5_Eta_039032,2024-08-13T19:50:00,12.1038,49.0262,1,6
T5_Eta_039033,2024-08-13T18:50:00,12.9154,49.3335,2,5
T5_Eta_039034,2024-08-13T17:50:00,12.9448,48.2247,3,3
T5_Eta_039035,2024-08-13T17:50:00,8.8923,49.4173,3,3
T5_Eta_039036,2024-08-13T16:50:00,8.2221,49.5252,4,4
T5_Eta_039037,2024-08-13T20:50:00,7.1122,50.3392,1,6
T5_Eta_039038,2024-08-13T20:50:00,8.7524,52.4557,1,5
T5_Eta_039039,2024-08-13T20:50:00,8.6908,52.9656,1,7
T5_Eta_039040,2024-08-13T19:50:00,8.8971,49.6975,2,3
T5_Eta_039041,2024-08-13T19:50:00,8.7506,49.7551,2,3
T5_Eta_039042,2024-08-13T19:50:00,8.5285,53.0587,2,3
T5_Eta_039043,2024-08-13T18:50:00,9.2125,49.0734,3,8
T5_Eta_039044,2024-08-13T21:50:00,9.3141,49.1674,1,9
T5_Eta_039045,2024-08-13T21:50:00,8.7278,50.0356,1,4
T5_Eta_039046,2024-08-13T21:50:00,9.6161,50.0353,1,5
T5_Eta_039047,2024-08-13T21:50:00,6.2951,50.0785,1,7
T5_Eta_039048,2024-08-13T20:50:00,8.7193,49.8992,2,6
T5_Eta_039049,2024-08-13T20:50:00,8.7431,49.9762,2,3
T5_Eta_039050,2024-08-13T20:50:00,8.9103,52.3972,2,7
T5_Eta_039051,2024-08-13T19:50:00,8.5937,52.5226,3,4
T5_Eta_039052,2024-08-13T19:50:00,8.5201,52.5820,3,5
T5_Eta_039053,2024-08-13T18:50:00,8.7939,49.6367,4,4
T5_Eta_039054,2024-08-13T18:50:00,8.0484,52.8679,4,10
T5_Eta_039055,2024-08-13T16:50:00,8.3323,49.4000,6,5
T5_Eta_039056,2024-08-13T22:50:00,9.4843,54.7770,1,6
T5_Eta_039057,2024-08-13T23:50:00,9.9337,50.3259,1,4
T5_Eta_039058,2024-08-13T23:50:00,7.2417,50.5740,1,7
T5_Eta_039059,2024-08-14T00:50:00,7.2666,50.4209,1,3
T5_Eta_039060,2024-08-13T13:50:00,6.6595,50.6057,12,3
T5_Eta_039061,2024-08-14T02:50:00,7.2541,50.0535,1,8
T5_Eta_039062,2024-08-14T02:50:00,7.3739,50.0486,1,5
T5_Eta_039063,2024-08-14T02:50:00,10.0299,53.6260,1,5
T5_Eta_039064,2024-08-14T03:50:00,8.8068,52.9411,1,8
T5_Eta_039065,2024-08-14T04:50:00,9.2348,53.1016,1,6
T5_Eta_039066,2024-08-14T04:50:00,9.5296,53.7293,1,3
T5_Eta_039067,2024-08-14T03:50:00,9.0758,53.1002,2,6
T5_Eta_039068,2024-08-13T11:50:00,7.2151,50.3937,18,4
T5_Eta_039069,2024-08-14T04:50:00,9.3505,53.0938,2,2
T5_Eta_039070,2024-08-14T04:50:00,9.4317,53.4243,2,2
T5_Eta_039071,2024-08-14T06:50:00,9.4077,52.2893,1,3
T5_Eta_039072,2024-08-14T07:50:00,9.6598,52.4979,2,6
T5_Eta_039073,2024-08-14T07:50:00,9.5584,52.6532,2,4
T5_Eta_039074,2024-08-14T07:50:00,9.5843,52.8697,3,2
T5_Eta_039075,2024-08-14T12:50:00,12.8439,50.7939,1,4
T5_Eta_039076,2024-08-14T13:50:00,10.3470,47.4350,1,8
T5_Eta_039077,2024-08-14T13:50:00,10.1615,47.4774,1,3
T5_Eta_039078,2024-08-14T12:50:00,8.4769,48.1018,2,9
T5_Eta_039079,2024-08-14T12:50:00,12.8048,51.1639,2,6
T5_Eta_039080,2024-08-14T02:50:00,9.7372,53.5300,12,7
T5_Eta_039081,2024-08-14T14:50:00,11.0685,47.5714,1,10
T5_Eta_039082,2024-08-14T14:50:00,12.8541,47.5217,1,7
T5_Eta_039083,2024-08-14T14:50:00,9.2918,48.2975,1,8
T5_Eta_039084,2024-08-14T14:50:00,7.8513,50.2831,1,4
T5_Eta_039085,2024-08-14T14:50:00,8.1238,51.2220,1,8
T5_Eta_039086,2024-08-14T13:50:00,11.1019,47.4369,2,5
T5_Eta_039087,2024-08-14T13:50:00,10.8824,47.5819,2,5
T5_Eta_039088,2024-08-14T15:50:00,11.6636,47.5450,1,7
T5_Eta_039089,2024-08-14T15:50:00,11.5590,47.7231,1,3
T5_Eta_039090,2024-08-14T15:50:00,8.2090,50.3422,1,6
T5_Eta_039091,2024-08-14T15:50:00,12.5663,52.4289,1,7
T5_Eta_039092,2024-08-14T14:50:00,10.7849,47.6750,2,6
T5_Eta_039093,2024-08-14T14:50:00,9.5443,48.3497,2,8
T5_Eta_039094,2024-08-14T14:50:00,9.7592,48.4348,2,8
T5_Eta_039095,2024-08-14T14:50:00,12.5166,51.7398,2,8
T5_Eta_039096,2024-08-14T16:50:00,12.2164,47.6582,1,7
T5_Eta_039097,2024-08-14T16:50:00,12.0003,47.8146,1,8
T5_Eta_039098,2024-08-14T16:50:00,10.2296,48.5191,1,3
T5_Eta_039099,2024-08-14T16:50:00,10.7386,48.5079,1,5
T5_Eta_039100,2024-08-14T16:50:00,10.3443,48.5356,1,4
T5_Eta_039101,2024-08-14T16:50:00,10.4848,48.5687,1,5
T5_Eta_039102,2024-08-14T16:50:00,11.5398,51.0225,1,3
T5_Eta_039103,2024-08-14T16:50:00,7.9601,51.4504,1,2
T5_Eta_039104,2024-08-14T16:50:00,12.4374,52.2076,1,3
T5_Eta_039105,2024-08-14T16:50:00,7.3507,52.2278,1,8
